HashOwner,HashFunction,AverageAllocatedMb,AverageDuration,Timestamp
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,145605
c3d8abdce5a2d6cc74e33081a4105ffb31d36f5c224f0aa6f7d27c9f578bc23d,dd833bb70b3a57caaa6b4e4560975d9ba5a77fd0151e13d1b5f30b4f6c381d5c,183,265,145637
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,0db2042e20c50809e368f56505cfc4b10cc5153d27c722d9aecf0b0255fbcec5,242,1152,145702
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,145725
7e659a5884d03424815f3025c42dca40d06de97619771152e629353484a6e308,12c1683495eee1b714c9b0a145630b2e10ef92ec97be67cb46bf6ba23b83cd78,194,171,145783
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,47658c9cff05caaffd85722b6f81dd163f680f03d4026474a098f966e2f528b3,209,295,145900
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,145902
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,145954
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,146020
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,47658c9cff05caaffd85722b6f81dd163f680f03d4026474a098f966e2f528b3,209,295,146139
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,146195
3de215e204f746f9cb976ed2f48c163c82e14dcadd43c389d5dfc84926d1f079,5608f70ad5c4f89e83b01f37bdabd7b89f79338b34776128d68676d83cd3de15,177,30,146197
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,146227
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,146249
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,47658c9cff05caaffd85722b6f81dd163f680f03d4026474a098f966e2f528b3,209,295,146315
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,146434
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,9f7c42b1b5e58255e47691a7b28b08272a9e6a7db596871d300d5ed6a0363e35,242,32,146490
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,146522
818b820b4e18c1b60c44f63cff49baf1f4de3fe6f1d552fc41532e2cc36fce16,b1224a9c879b3aa7eb83c46a1f09fd8d300904b14e353d629f1e6a455034bb13,130,63,146522
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,146544
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,146585
c7eb557e2eb846d87bd18df93e7a4b9dd55e13be18d2061d0f7f3aca3b22a0b0,4fec01ac4ad62bb7fdff5851257d9a097af424ae03ba62c0e94167e3d5e24ef6,200,28,146610
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,146638
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,146729
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,146817
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,0db2042e20c50809e368f56505cfc4b10cc5153d27c722d9aecf0b0255fbcec5,242,1152,146839
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,146854
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,146880
1e82fe99a8f5334179df931033e5d91fb38bbb5cc0553516e5264b7a3d3cd94f,a3b37937f21168e8f66b6622969f923412de4427a53df66d5a470d3b32f6b667,476,113,146933
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,147024
c3d8abdce5a2d6cc74e33081a4105ffb31d36f5c224f0aa6f7d27c9f578bc23d,dd833bb70b3a57caaa6b4e4560975d9ba5a77fd0151e13d1b5f30b4f6c381d5c,183,265,147046
40462ded9cc6993041c48d5afcbebc6055001cb09f71ba84f45af6633dce8703,d1d9288a1e238e8e46dca880fe29dce1d28b2cf549440cc3e1b868cb766662f5,196,468,147112
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,147149
dca6b75d51b494146b50f93b0f1a863ce99164942695e8309c5d64b47709064e,875652920ad86e74f898a9dfa1a0a6d75c94f7aa794d3591659111603c7ff872,322,2282,147175
cd9cf7553455c10ae7ca49ab3e81b01d59fbd74737a1ae55a9db5d48e25b6657,52df3473cd810e5d9eb4923260c0189b6136da3193253f984fb97bca8e8b3deb,245,7230,147311
cd9cf7553455c10ae7ca49ab3e81b01d59fbd74737a1ae55a9db5d48e25b6657,52df3473cd810e5d9eb4923260c0189b6136da3193253f984fb97bca8e8b3deb,245,7230,147319
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,147434
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,147444
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,47658c9cff05caaffd85722b6f81dd163f680f03d4026474a098f966e2f528b3,209,295,147580
378bd6698347aeed7bdec1a8a70b987e2a39654d63648ac5f0ef2c00e9400f8d,f8c5d1ba78b7d2f4d2d2a0d8bbc31f0b93185edce1d0788fbc362f22bd931af2,190,244,147729
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,147739
d31d4445424ca1556b2f7351f34da1ce4ec7352f1c9569e5e31a156abec4872a,c81c9a950c4d6ac0cd85d7dfd437ecadb04d937e4dd00f4888bb468f872c7e32,160,8703,147875
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,147973
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,147991
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,292e3e641885aa56833cf6aff061f0ff1cd0037dfba268ff89b5fcbf9a4fb7ce,242,76,148034
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,148110
c3d8abdce5a2d6cc74e33081a4105ffb31d36f5c224f0aa6f7d27c9f578bc23d,dd833bb70b3a57caaa6b4e4560975d9ba5a77fd0151e13d1b5f30b4f6c381d5c,183,265,148268
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,0db2042e20c50809e368f56505cfc4b10cc5153d27c722d9aecf0b0255fbcec5,242,1152,148286
f96d34ee137a836cbf00aaa3894038ef92bc7271c6823ea3732355a370aaa77f,cba2d4a3cb55d92a97a2c0cfccc3307d2bda86db7d79feac9070426284532bee,153,857,148405
a175095ccc7009181079b76c0ff0d2edbbb10bae99ec4a01246badb687b6160a,fa4ac754e022a4cd821d467827141a05064a08cdd9b7a2d121c24e096a6f0580,147,19,148533
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,292e3e641885aa56833cf6aff061f0ff1cd0037dfba268ff89b5fcbf9a4fb7ce,242,76,148552
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,148628
c7eb557e2eb846d87bd18df93e7a4b9dd55e13be18d2061d0f7f3aca3b22a0b0,4fec01ac4ad62bb7fdff5851257d9a097af424ae03ba62c0e94167e3d5e24ef6,200,28,148923
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,6776c74bb14a111c15d7548a916cb7c540716f739c7892ff9c5c5509818a3c6c,115,75,148951
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,149016
7dfcb8ded81822d4498d4466a66d1c50bce48152032866d51944ecaecddd081d,313167de55c8a2dec61331cbe12bc7a74b65ad3dcbb667e37f5faf3236e76d24,179,4,149026
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,149030
c3d8abdce5a2d6cc74e33081a4105ffb31d36f5c224f0aa6f7d27c9f578bc23d,dd833bb70b3a57caaa6b4e4560975d9ba5a77fd0151e13d1b5f30b4f6c381d5c,183,265,149262
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,149311
818b820b4e18c1b60c44f63cff49baf1f4de3fe6f1d552fc41532e2cc36fce16,b1224a9c879b3aa7eb83c46a1f09fd8d300904b14e353d629f1e6a455034bb13,130,63,149325
c3d8abdce5a2d6cc74e33081a4105ffb31d36f5c224f0aa6f7d27c9f578bc23d,dd833bb70b3a57caaa6b4e4560975d9ba5a77fd0151e13d1b5f30b4f6c381d5c,183,265,149388
83b99104b27b01793d1a3445737dab884fb7e99cdae2d51f42a2dfd7615cc93e,5787c449c9c7da07ac8dd31d17c63d806e4ec0c4fa6cecefeb2dad285c171ce3,146,452,149438
db84c63396e7cfc74acd70c70cda06a702757866736ebcb6556f84012e162fd2,4fa3bc935afce15fbc3090854ba4aa54dc5ec848649541d583ef4add15604a42,242,337,149457
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,149527
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,149606
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,149653
8f0c0b77db72a94503f488c825b918c454679f504c84da8e72f6b34ed4b8972e,8097587729935b9b340fb933a512af18fa37233601aa4bd487e439a646359ab9,211,50,149794
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,149822
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,149844
454e4f4def80d8cc457e22639506b924d006be91813fa9a73d189b4bda40bee5,9bce5e2ee302cba459ff2ca75e37cdb0dba32118fe1fd0762eb4726f214eefbf,570,572,149890
c3d8abdce5a2d6cc74e33081a4105ffb31d36f5c224f0aa6f7d27c9f578bc23d,dd833bb70b3a57caaa6b4e4560975d9ba5a77fd0151e13d1b5f30b4f6c381d5c,183,265,149901
c3d8abdce5a2d6cc74e33081a4105ffb31d36f5c224f0aa6f7d27c9f578bc23d,dd833bb70b3a57caaa6b4e4560975d9ba5a77fd0151e13d1b5f30b4f6c381d5c,183,265,149948
dca6b75d51b494146b50f93b0f1a863ce99164942695e8309c5d64b47709064e,875652920ad86e74f898a9dfa1a0a6d75c94f7aa794d3591659111603c7ff872,322,2282,150117
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,150139
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,150166
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,150213
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,150434
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,150461
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,150462
cd9cf7553455c10ae7ca49ab3e81b01d59fbd74737a1ae55a9db5d48e25b6657,d55401a9ec43033039efaea8bd33197d153bc29a5f5a7b87f22ed14d808ac6ea,146,54,150508
7dfcb8ded81822d4498d4466a66d1c50bce48152032866d51944ecaecddd081d,313167de55c8a2dec61331cbe12bc7a74b65ad3dcbb667e37f5faf3236e76d24,179,4,150562
3de215e204f746f9cb976ed2f48c163c82e14dcadd43c389d5dfc84926d1f079,5608f70ad5c4f89e83b01f37bdabd7b89f79338b34776128d68676d83cd3de15,177,30,150566
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,150596
1e82fe99a8f5334179df931033e5d91fb38bbb5cc0553516e5264b7a3d3cd94f,a3b37937f21168e8f66b6622969f923412de4427a53df66d5a470d3b32f6b667,476,113,150729
1e82fe99a8f5334179df931033e5d91fb38bbb5cc0553516e5264b7a3d3cd94f,4e0bf5950f95c9b5d1621a1b316f148b48e186eccd4c5a87fa4f8e141aac2d34,476,415,150756
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,150757
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,150842
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,150891
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,151052
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,151137
e9287a9976252faf1e26aaf58a0d3d263bf4fe1d25d29218a1bbd0193d20f204,b2228a14da911fd7b73e51fbfc0975ac82464a2ab9fe1ea058a83c32f8ac3b70,185,1132,151171
1e82fe99a8f5334179df931033e5d91fb38bbb5cc0553516e5264b7a3d3cd94f,2cb14b99533f24a78aa3bbf7bbdc07c96f8ff8ddb5a41890df9309a636ca4543,476,232,151186
1e82fe99a8f5334179df931033e5d91fb38bbb5cc0553516e5264b7a3d3cd94f,e1ba7f26822a9003c3afcee23f800915dff9877d1888c7a5f46fc8c0dc2ebb78,476,545,151347
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,151418
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,151432
5814dddfef545eed845d9fd96a574e5e365e9626d68ef798d82eeaf00126416f,94282e5aeb6ada931d064a847bb349d9037d8cec7125ed35b97a4233372b6538,175,737,151713
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,151727
c920a5d6487a3b0fc1a523bb26f30342f62e1e85318b7c35751479d7e4b648a4,a4d811c4d9232a14b4b863f7b290600a6a40ae804a8726ff693d2743e72317cc,398,26,151892
769dc60cf9d8b93bd2c41d29db1bf96b75bc4338a45489207d1ff910dd141c6d,68c45f54d6dd3861acc40bcebba5441c90e55a2a0228a07cc629e26e291ea3ca,228,1157,151918
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,152022
3e9975dacc8b1610cd27cf35ad3b5ce9ff5107e8df08624b4d7ab163e43a024b,fc585d04af61a21a89776f8ab95a5eb13644c599797bf4468823a2ba1164a05e,131,3,152303
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,152306
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,152317
769dc60cf9d8b93bd2c41d29db1bf96b75bc4338a45489207d1ff910dd141c6d,68c45f54d6dd3861acc40bcebba5441c90e55a2a0228a07cc629e26e291ea3ca,228,1157,152318
7e659a5884d03424815f3025c42dca40d06de97619771152e629353484a6e308,12c1683495eee1b714c9b0a145630b2e10ef92ec97be67cb46bf6ba23b83cd78,194,171,152399
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,152450
1e82fe99a8f5334179df931033e5d91fb38bbb5cc0553516e5264b7a3d3cd94f,e1ba7f26822a9003c3afcee23f800915dff9877d1888c7a5f46fc8c0dc2ebb78,476,545,152507
98f3fe1d01789fc2d8ab1dc9cd9a31d51fcbf1936e36a47526280c95ec0cd944,85cff28b83792428e039e986e5d5554318a9678f111ec9a6f65ae2956f25ed18,150,49,152570
c97787bab230466a0b16af7f138f51311e8f2714fc213f93832cba0a666b9d11,d238c6b64b63405f3965cb472d613a3bdc3d58588134fa73b487e61f6d5a101e,184,34,152601
c5a9e1cb6879e4e2c552d664e9f81c5ad57d2574408a84e3256ace8131c8e416,83b3aa6a0849c0947995baf420b51f111686f19e22a90ea4841f9bb69f9c0b4f,228,52,152612
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,152619
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,152635
c3d8abdce5a2d6cc74e33081a4105ffb31d36f5c224f0aa6f7d27c9f578bc23d,dd833bb70b3a57caaa6b4e4560975d9ba5a77fd0151e13d1b5f30b4f6c381d5c,183,265,152664
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,152745
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,152914
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,152929
996e17571e5abd9b353391a9de824a349cf4a02a5c65b0e2e956b744f783f0d5,b567e4c205d121929ae65733c9ec55d70c993bc6a96a5d0a50988c3e9a180154,187,117,152930
818b820b4e18c1b60c44f63cff49baf1f4de3fe6f1d552fc41532e2cc36fce16,4257428103ed883bedf4a8e1d3826de7f6513d971a817065e6a3653ee518f5c6,130,807,153040
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,6776c74bb14a111c15d7548a916cb7c540716f739c7892ff9c5c5509818a3c6c,115,75,153047
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,153052
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,153075
818b820b4e18c1b60c44f63cff49baf1f4de3fe6f1d552fc41532e2cc36fce16,b1224a9c879b3aa7eb83c46a1f09fd8d300904b14e353d629f1e6a455034bb13,130,63,153122
818b820b4e18c1b60c44f63cff49baf1f4de3fe6f1d552fc41532e2cc36fce16,b1224a9c879b3aa7eb83c46a1f09fd8d300904b14e353d629f1e6a455034bb13,130,63,153185
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,153209
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,153224
05adaa46797bfe5f970486cea2a55eda78fd8c4fbf1021b9956cf2a34af24dd2,08f7ff6d9380a3c0442130789c39c3006b6648ba613a3cc9f34de200ae2ee057,132,8,153248
1e82fe99a8f5334179df931033e5d91fb38bbb5cc0553516e5264b7a3d3cd94f,4e0bf5950f95c9b5d1621a1b316f148b48e186eccd4c5a87fa4f8e141aac2d34,476,415,153256
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,153347
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,153370
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,153475
378bd6698347aeed7bdec1a8a70b987e2a39654d63648ac5f0ef2c00e9400f8d,f8c5d1ba78b7d2f4d2d2a0d8bbc31f0b93185edce1d0788fbc362f22bd931af2,190,244,153504
98f3fe1d01789fc2d8ab1dc9cd9a31d51fcbf1936e36a47526280c95ec0cd944,85cff28b83792428e039e986e5d5554318a9678f111ec9a6f65ae2956f25ed18,150,49,153519
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,153568
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,153642
c3d8abdce5a2d6cc74e33081a4105ffb31d36f5c224f0aa6f7d27c9f578bc23d,dd833bb70b3a57caaa6b4e4560975d9ba5a77fd0151e13d1b5f30b4f6c381d5c,183,265,153665
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,153671
818b820b4e18c1b60c44f63cff49baf1f4de3fe6f1d552fc41532e2cc36fce16,b1224a9c879b3aa7eb83c46a1f09fd8d300904b14e353d629f1e6a455034bb13,130,63,153748
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,153770
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,153811
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,153847
1e82fe99a8f5334179df931033e5d91fb38bbb5cc0553516e5264b7a3d3cd94f,e1ba7f26822a9003c3afcee23f800915dff9877d1888c7a5f46fc8c0dc2ebb78,476,545,153863
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,153930
769dc60cf9d8b93bd2c41d29db1bf96b75bc4338a45489207d1ff910dd141c6d,8a3b5e4fd8e6d07528c9c135b7870bcb762579cfe7482293206f2eccd15ba1bb,228,869,153937
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,153966
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,154065
38146c5b055fe108100ed23eddfaf6ed847e890d2d88bbf80a70828a8c610d1d,f7dcd090b26721a8c09663ec40fb7ea0db1045c006da6cba2a87ca3a383e8924,186,124,154106
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,154142
1e82fe99a8f5334179df931033e5d91fb38bbb5cc0553516e5264b7a3d3cd94f,e1ba7f26822a9003c3afcee23f800915dff9877d1888c7a5f46fc8c0dc2ebb78,476,545,154225
